insee;nom;altitude;code_postal;longitude;latitude;pop99;surface;departement;region;indicatif
26213;Moras-en-Valloire;280;26210;0.087174342193134;0.79048386897312;602;8.48;26;RA;4
26214;Mornans;461;26460;0.089423881076412;0.77876589359775;53;11.80;26;RA;4
26215;La_Motte-Chalancon;550;26470;0.093874472666368;0.77640486813333;395;22.77;26;RA;4
26216;La_Motte-de-Galaure;207;26240;0.08561325541878;0.78886946072031;543;7.73;26;RA;4
26217;La_Motte-Fanjas;230;26190;0.091959460105519;0.78629504947356;138;4.84;26;RA;4
26218;Mours-Saint-Eusèbe;160;26540;0.088236094585479;0.7866296090855;2186;5.35;26;RA;4
26219;Mureils;228;26240;0.08605926832234;0.78906333884768;307;5.48;26;RA;4
26220;Nyons;280;26110;0.089637191957349;0.77421348603035;6723;23.57;26;RA;4
26221;Omblèze;710;26400;0.091067409331262;0.78298860182218;66;45.14;26;RA;4
26222;Orcinas;622;26220;0.089608121889575;0.77752479395073;28;5.42;26;RA;4
26223;Oriol-en-Royans;300;26190;0.092032189370413;0.78533997332763;377;16.11;26;RA;4
26224;Ourches;323;26120;0.08801307981132;0.78197054191646;215;9.22;26;RA;4
26225;Parnans;240;26750;0.089826284717122;0.78733255045522;476;11.36;26;RA;4
26226;Le_Pègue;400;26770;0.088124591359589;0.77544007144942;373;11.30;26;RA;4
26227;Pelonne;600;26510;0.094087783547305;0.774640124437;23;2.82;26;RA;4
26228;Pennes-le-Sec;780;26340;0.092773954635406;0.7790567773678;20;9.09;26;RA;4
26229;La_Penne-sur-l'Ouvèze;385;26170;0.091174060610542;0.77248755790691;88;7.44;26;RA;4
26231;Peyrins;240;26380;0.08810034827129;0.78702229218824;2309;25.39;26;RA;4
26232;Peyrus;400;26120;0.089099058647206;0.7838613197114;488;10.58;26;RA;4
26233;Piégon;340;26110;0.089477219199619;0.77322452115956;274;10.29;26;RA;4
26234;Piégros-la-Clastre;240;26400;0.088953616762173;0.7801524684193;755;24.84;26;RA;4
26235;Pierrelatte;55;26700;0.081967454465488;0.77452381087637;11943;49.66;26;RA;4
26236;Pierrelongue;304;26170;0.091038314296352;0.77221604863377;127;5.38;26;RA;4
26238;Les_Pilles;320;26110;0.09057773723058;0.77458679463617;226;6.32;26;RA;4
26239;Plaisians;640;26170;0.092807884972169;0.77195425989862;175;30.29;26;RA;4
26240;Plan-de-Baix;720;26400;0.09013171600464;0.78212567104996;134;19.59;26;RA;4
26241;Le_Poët-Célard;520;26460;0.08902632938231;0.77843626083382;145;8.40;26;RA;4
26242;Le_Poët-en-Percip;1000;26170;0.094112026635602;0.77240033938121;17;6.16;26;RA;4
26243;Le_Poët-Laval;340;26160;0.087523407710639;0.77727751944353;809;31.49;26;RA;4
26244;Le_Poët-Sigillat;760;26110;0.092788493830482;0.7743929165088;97;15.78;26;RA;4
26245;Pommerol;980;26470;0.095445263333945;0.7754837472913;21;10.08;26;RA;4
26246;Ponet-et-Saint-Auban;460;26150;0.092769102688795;0.78169417237433;89;13.43;26;RA;4
26247;Ponsas;140;26240;0.084469086513076;0.78820040807546;455;2.89;26;RA;4
26248;Pontaix;360;26150;0.091833409362175;0.78105421476439;136;19.79;26;RA;4
26249;Pont-de-Barret;250;26160;0.087465234285577;0.77844591479277;459;16.71;26;RA;4
26250;Pont-de-l'Isère;125;26600;0.085036314858127;0.78548544850217;2688;10.45;26;RA;4
26251;Portes-en-Valdaine;227;26160;0.085710202804837;0.77718544064883;333;15.30;26;RA;4
26252;Portes-lès-Valence;107;26800;0.085109044123021;0.78317289256961;8090;14.32;26;RA;4
26253;Poyols;620;26310;0.094572603701375;0.77839744526093;65;13.02;26;RA;4
26254;Pradelle;520;26340;0.092337620657932;0.7785622949324;26;13.05;26;RA;4
26255;Les_Prés;860;26310;0.097384518983092;0.77714176480696;25;16.30;26;RA;4
26256;Propiac;360;26170;0.090728022739845;0.77281239698088;78;11.29;26;RA;4
26257;Puygiron;170;26160;0.084609684773874;0.77742299461807;347;6.76;26;RA;4
26258;Puy-Saint-Martin;220;26450;0.08676710325057;0.7789016482343;647;11.81;26;RA;4
26259;Ratières;387;26330;0.086708938147887;0.78858337064021;255;9.13;26;RA;4
26261;Réauville;260;26230;0.084556346650667;0.77569706649461;336;18.55;26;RA;4
26262;Recoubeau-Jansac;500;26310;0.094446552958031;0.77936224194484;207;12.52;26;RA;4
26263;Reilhanette;600;26570;0.094596846789672;0.77088280361305;119;15.08;26;RA;4
26264;Rémuzat;460;26510;0.093491476812101;0.77513953372041;283;16.85;26;RA;4
26266;Rimon-et-Savel;1000;26340;0.092667278388992;0.77952223134732;29;12.14;26;RA;4
26267;Rioms;900;26170;0.095280438629605;0.77274934664206;22;9.57;26;RA;4
26268;Rochebaudin;320;26160;0.08780459590986;0.77807260618697;111;7.58;26;RA;4
26269;Rochebrune;580;26110;0.091542517269732;0.77382080292763;45;16.73;26;RA;4
26270;Rochechinard;480;26190;0.091658880764612;0.78595569617165;113;9.75;26;RA;4
26271;La_Roche-de-Glun;118;26600;0.084580589738967;0.78562120313875;2740;12.58;26;RA;4
26272;Rochefort-en-Valdaine;230;26160;0.084813300083968;0.77693816614162;304;12.91;26;RA;4
26273;Rochefort-Samson;380;26300;0.089884458142183;0.78489396042406;762;24.92;26;RA;4
26274;Rochefourchat;844;26340;0.091547369216343;0.77838772472295;1;12.50;26;RA;4
26275;Rochegude;130;26790;0.084294549593134;0.77230819400749;1236;18.52;26;RA;4
26276;Roche-Saint-Secret-Béconne;350;26770;0.087751282753787;0.77627397376576;371;33.35;26;RA;4
26277;La_Roche-sur-Grane;300;26400;0.086219266047206;0.77985186411124;121;12.12;26;RA;4
26278;La_Roche-sur-le-Buis;562;26170;0.092735155707275;0.77279302248393;287;28.25;26;RA;4
26279;La_Rochette-du-Buis;760;26170;0.094591994843062;0.77264275361944;65;10.54;26;RA;4
26281;Romans-sur-Isère;160;26100|26750;0.088182756462272;0.78619811040987;32667;33.49;26;RA;4
26282;Romeyer;500;26150;0.094373823693136;0.78152452901291;154;40.12;26;RA;4
26283;Rottier;660;26470;0.094567751754765;0.77627397376576;33;8.35;26;RA;4
26284;Roussas;120;26230;0.083819433332287;0.77548854098126;345;16.06;26;RA;4
26285;Rousset-les-Vignes;460;26770;0.088333050293916;0.77525584728102;254;15.60;26;RA;4
26286;Roussieux;867;26510;0.095508288705618;0.77374809862988;22;9.58;26;RA;4
26287;Roynac;200;26450;0.086214414100594;0.77914892274152;415;17.39;26;RA;4
26288;Sahune;357;26510;0.091910973928922;0.77518314298326;292;16.82;26;RA;4
26289;Saillans;280;26340;0.090698952672072;0.78012337338439;905;15.75;26;RA;4
26290;Saint-Agnan-en-Vercors;800;26420;0.094742280352326;0.78426858362108;402;84.25;26;RA;4
26291;Saint-Andéol;500;26150;0.091770392312879;0.78188325681174;34;13.47;26;RA;4
26292;Saint-Auban-sur-l'Ouvèze;620;26170;0.094509578329702;0.77297724665234;188;16.49;26;RA;4
26293;Saint-Avit;350;26330;0.086752564055493;0.7888403656854;242;9.04;26;RA;4
26294;Saint-Bardoux;266;26260;0.086830128622243;0.78691077231759;541;10.70;26;RA;4
26295;Saint-Barthélemy-de-Vals;170;26240;0.08505087069796;0.7883700514369;1625;20.33;26;RA;4
26296;Saint-Benoit-en-Diois;390;26340;0.091978851247206;0.77950285685039;31;11.24;26;RA;4
26297;Saint-Bonnet-de-Valclérieux;405;26350;0.089758407398839;0.78881127065049;202;8.25;26;RA;4
26298;Saint-Christophe-et-le-Laris;340;26350;0.088522126408933;0.78907305938564;289;11.55;26;RA;4
26299;Sainte-Croix;390;26150;0.092187310181532;0.78135481907244;90;10.98;26;RA;4
26300;Saint-Dizier-en-Diois;1100;26310;0.095576166023901;0.77690421083772;25;13.89;26;RA;4
26301;Saint-Donat-sur-l'Herbasse;210;26260;0.087009517488794;0.78752649516161;3132;19.82;26;RA;4
26302;Sainte-Eulalie-en-Royans;280;26190;0.093234515056422;0.78624171967272;507;6.07;26;RA;4
26303;Sainte-Euphémie-sur-Ouvèze;533;26170;0.093859933471292;0.77321480062158;71;11.30;26;RA;4
26304;Saint-Ferréol-Trente-Pas;420;26110;0.09106255738465;0.7754158366835;212;21.61;26;RA;4
26305;Saint-Gervais-sur-Roubion;170;26160;0.085341746145646;0.77809690753192;717;14.73;26;RA;4
26306;Sainte-Jalle;403;26110;0.092216405216442;0.77397113837117;269;18.52;26;RA;4
26307;Saint-Jean-en-Royans;280;26190;0.092381254887918;0.78572300247141;2895;28.08;26;RA;4
26308;Saint-Julien-en-Quint;560;26150;0.092337620657932;0.7825425889186;142;47.80;26;RA;4
26309;Saint-Julien-en-Vercors;905;26420;0.095120440904739;0.78627081470765;194;18.49;26;RA;4
26310;Saint-Laurent-d'Onay;379;26350;0.089040885222143;0.7885930911782;107;6.27;26;RA;4
26311;Saint-Laurent-en-Royans;320;26190;0.092982413569732;0.78590236637083;1218;27.63;26;RA;4
26312;Saint-Marcel-lès-Sauzet;111;26740;0.08385821561566;0.77833925519112;1104;3.90;26;RA;4
26313;Saint-Marcel-lès-Valence;160;26320;0.086514993441501;0.78487458592714;4114;14.94;26;RA;4
26314;Saint-Martin-d'Août;370;26330;0.086999813595573;0.78920881402221;296;7.72;26;RA;4
26315;Saint-Martin-en-Vercors;733;26420;0.095004085732238;0.7857811259622;295;26.96;26;RA;4
26316;Saint-Martin-le-Colonel;340;26190;0.09201763353058;0.78515088889023;163;3.18;26;RA;4
26317;Saint-Maurice-sur-Eygues;190;26110;0.087440999519657;0.77315175028277;543;9.11;26;RA;4
26318;Saint-May;520;26510;0.092812736918781;0.77540132245556;40;10.42;26;RA;4
26319;Saint-Michel-sur-Savasse;332;26750;0.089389950739649;0.78793375907131;406;11.39;26;RA;4
26320;Saint-Nazaire-en-Royans;190;26190;0.091678271906299;0.78639684880622;498;3.57;26;RA;4
26321;Saint-Nazaire-le-Désert;565;26340;0.092056415813955;0.77789324228755;183;46.68;26;RA;4
26322;Saint-Pantaléon-les-Vignes;321;26770;0.088032470953007;0.77490191317215;305;8.57;26;RA;4
26323;Saint-Paul-lès-Romans;180;26750;0.089617809138039;0.78661016800954;1502;15.44;26;RA;4
26324;Saint-Paul-Trois-Châteaux;100;26130;0.083223109952325;0.77404384266893;7277;22.11;26;RA;4
26325;Saint-Rambert-d'Albon;150;26140;0.0840569956239;0.79054205904293;4302;13.40;26;RA;4
26326;Saint-Restitut;168;26130;0.083601270504738;0.77375781916784;1243;14.50;26;RA;4
26327;Saint-Roman;520;26410;0.094824713510442;0.78002643432071;136;7.16;26;RA;4
26328;Saint-Sauveur-en-Diois;400;26340;0.089962022708932;0.77981311511739;52;6.96;26;RA;4
26329;Saint-Sauveur-Gouvernet;560;26110;0.093384817210442;0.77384989796254;203;19.55;26;RA;4
26330;Saint-Sorlin-en-Valloire;210;26210;0.086442280821364;0.79045477393821;1559;26.45;26;RA;4
26331;Saint-Thomas-en-Royans;240;26190;0.092434576366368;0.78626109416967;476;5.22;26;RA;4
26332;Saint-Uze;182;26240;0.084876342100397;0.78864156071003;1589;10.13;26;RA;4
26333;Saint-Vallier;140;26240;0.084134576835404;0.78845247627264;4154;5.35;26;RA;4
26334;Salettes;270;26160;0.086674991166367;0.77783991248671;94;7.03;26;RA;4
26335;Salles-sous-Bois;250;26770;0.086122293694013;0.77583761482114;190;9.74;26;RA;4
26336;Saou;330;26400;0.088318511098839;0.77922162703928;409;41.44;26;RA;4
26337;Saulce-sur-Rhône;110;26270;0.083751564336381;0.78023975352402;1613;18.90;26;RA;4
26338;Sauzet;130;26740;0.08408609065881;0.77846049559973;1673;19.08;26;RA;4
26339;Savasse;155;26740;0.083407350765488;0.7784992445936;1093;22.18;26;RA;4
26340;Séderon;820;26560;0.096613675327947;0.77152762149199;286;20.46;26;RA;4
26341;Serves-sur-Rhône;130;26600;0.084134576835404;0.78781737893168;598;6.96;26;RA;4
26342;Solérieux;117;26130;0.084333331876508;0.77402440159296;211;8.73;26;RA;4
26343;Souspierre;270;26160;0.08657803545793;0.7774084138111;96;5.32;26;RA;4
26344;Soyans;350;26400;0.087644623152129;0.77892102273124;299;25.71;26;RA;4
26345;Suze-la-Rousse;100;26790;0.084464234566464;0.77303057645317;1564;29.22;26;RA;4
26346;Suze;500;26400;0.08913784093058;0.78135481907244;226;14.76;26;RA;4
26347;Tain-l'Hermitage;125;26600;0.084556346650667;0.78667807861733;5503;4.70;26;RA;4
26348;Taulignan;267;26770;0.08690769318899;0.77570186018457;1571;35.33;26;RA;4
26349;Tersanne;400;26390;0.087581597780457;0.78934456865879;189;9.60;26;RA;4
26350;Teyssières;700;26220;0.089569322961443;0.7758231005932;64;28.12;26;RA;4
26351;Les_Tonils;560;26460;0.090689248778849;0.77809204726292;20;13.07;26;RA;4
26352;La_Touche;250;26160;0.08529811191566;0.77692844560364;161;8.35;26;RA;4
26353;Les_Tourrettes;90;26740;0.083678835071487;0.77948827604343;763;7.02;26;RA;4
26354;Treschenu-Creyers;860;26410;0.096919106615465;0.78082638133313;108;82.25;26;RA;4
26355;Triors;220;26750;0.089297830333066;0.78706590145109;482;5.78;26;RA;4
26356;Truinas;500;26460;0.088677263864807;0.77804351115206;112;8.57;26;RA;4
26357;Tulette;140;26790;0.086064120268951;0.77295301188643;1714;23.04;26;RA;4
26358;Upie;210;26120;0.086878614798839;0.78197054191646;1096;19.48;26;RA;4
26359;Vachères-en-Quint;560;26150;0.091765540366269;0.78170389291231;34;5.24;26;RA;4
26360;Valaurie;130;26230;0.083998822198838;0.77533341184776;508;12.44;26;RA;4
26361;Valdrôme;818;26310;0.097253624615515;0.77673456747629;118;41.37;26;RA;4
26362;Valence;126;26000;0.085433866552227;0.78412310844655;64260;36.81;26;RA;4
26363;Valouse;673;26110;0.090606832265489;0.77602669925853;36;6.30;26;RA;4
26364;Vassieux-en-Vercors;1057;26420;0.093695083799816;0.78355585513436;290;47.95;26;RA;4
26365;Vaunaveys-la-Rochette;270;26400;0.087833690944769;0.78134995880344;548;22.23;26;RA;4
26366;Veaunes;250;26600;0.085870200529701;0.78686230278574;220;4.21;26;RA;4
26367;Venterol;420;26110;0.088992399045549;0.77474192376967;630;31.54;26;RA;4
26368;Vercheny;420;26340;0.091610394588015;0.78034641312567;387;11.30;26;RA;4
26369;Verclause;560;26510;0.094761671494015;0.77459651517415;84;25.94;26;RA;4
26370;Vercoiran;618;26170;0.093190880826436;0.77323417511851;115;20.35;26;RA;4
26371;Véronne;415;26340;0.090878316571487;0.78079242602924;37;21.72;26;RA;4
26372;Vers-sur-Méouge;800;26560;0.097209990385529;0.77197849466455;52;13.81;26;RA;4
26373;Vesc;600;26220;0.089884458142183;0.77703510520531;277;40.54;26;RA;4
26374;Villebois-les-Pins;855;5700;0.097859635243941;0.7734572148598;20;10.75;26;RA;4
26375;Villefranche-le-Château;797;26560;0.096366417465491;0.77181371157209;21;7.41;26;RA;4
26376;Villeperdrix;480;26510;0.092274578641502;0.7756679714597;110;26.29;26;RA;4
26377;Vinsobres;300;26110;0.088313659152227;0.7737674731268;1089;35.29;26;RA;4
26378;Volvent;840;26470;0.093360574122145;0.77766054858731;26;16.67;26;RA;4
26379;Granges-les-Beaumont;155;26600;0.086994961648961;0.78629018920457;948;7.72;26;RA;4
26380;Gervans;130;26600;0.08437213080464;0.78729866173035;434;3.58;26;RA;4
26381;Jaillans;250;26300;0.090311088226436;0.78590722663982;597;8.97;26;RA;4
26382;Saint-Vincent-la-Commanderie;380;26300;0.089326925367976;0.78430733261495;391;13.30;26;RA;4
27001;Aclou;140;27800;0.012290032780498;0.85816870728873;222;3.75;27;HN;2
27002;Acon;130;27570;0.019251958230669;0.85113403384831;407;9.27;27;HN;2
27003;Acquigny;20;27400;0.020531860966993;0.85820745628258;1438;17.95;27;HN;2
27004;Aigleville;120;27120;0.024812769664214;0.8553470881138;248;3.22;27;HN;2
27005;Ailly;150;27600;0.021797224508242;0.85800871788625;775;15.67;27;HN;2
27006;Aizier;10;27500;0.010961644907875;0.86273076881507;127;2.29;27;HN;2
27007;Ajou;140;27410;0.013623272599732;0.85489135467224;217;9.85;27;HN;2
27008;Alizay;20;27460;0.020517321771917;0.86079152148829;1262;8.70;27;HN;2
27009;Ambenay;190;27250;0.012726364677378;0.85236547953636;465;16.81;27;HN;2
27010;Amécourt;150;27140;0.030262071630086;0.86182902246996;145;5.98;27;HN;2
27011;Amfreville-la-Campagne;159;27370;0.016246100323162;0.85892497845928;873;6.71;27;HN;2
27012;Amfreville-les-Champs;140;27380;0.022883203344128;0.86067520792769;342;6.52;27;HN;2
27013;Amfreville-sous-les-Monts;20;27590|27380;0.022000852301903;0.86053459302213;471;7.50;27;HN;2
27014;Amfreville-sur-Iton;25;27400;0.020100381016725;0.85776630364801;716;5.40;27;HN;2
27015;Andé;21;27430;0.021666325979476;0.85923044303632;996;5.11;27;HN;2
27016;Les_Andelys;30;27700;0.024841848054367;0.85952132680637;9047;39.69;27;HN;2
27017;Angerville-la-Campagne;135;27930;0.020318548005461;0.85498829373592;1217;3.61;27;HN;2
27018;Appeville-Annebault;27;27290;0.011320397673843;0.86064611289278;779;13.54;27;HN;2
27019;Armentières-sur-Avre;186;27820;0.014175948225843;0.849674754729;163;6.10;27;HN;2
27020;Arnières-sur-Iton;95;27180;0.019314983602342;0.85513376891048;1500;12.28;27;HN;2
27021;Asnières;155;27260;0.0069279795089484;0.85861958046128;216;8.15;27;HN;2
27022;Aubevoye;23;27940;0.023246808056706;0.85815412648177;3819;7.95;27;HN;2
27023;Aulnay-sur-Iton;80;27180;0.01854412330244;0.85514828313841;590;1.53;27;HN;2
27024;Le_Roncenay-Authenay;150;27240;0.018267784969235;0.85278239740501;296;8.80;27;HN;2
27025;Autheuil-Authouillet;34;27490;0.022320822784498;0.85684518280598;765;11.80;27;HN;2
27026;Authevernes;110;27420;0.028633103376259;0.85900254302602;361;8.20;27;HN;2
27027;Les_Authieux;149;27220;0.021549964565191;0.85348054508478;229;4.88;27;HN;2
27028;Authou;51;27290;0.012091256933448;0.85925467780223;321;2.97;27;HN;2
27031;Aviron;138;27930;0.019504053475575;0.85607426424944;1185;7.38;27;HN;2
27032;Avrilly;155;27240;0.019916144364751;0.85396537356123;323;7.14;27;HN;2
27033;Bacquepuis;147;27930;0.018243541880938;0.8568015069641;295;5.12;27;HN;2
27034;Bacqueville;150;27440;0.023940105870454;0.86067034765869;404;11.05;27;HN;2
27035;Bailleul-la-Vallée;100;27260;0.0074612827187233;0.85871651952495;122;4.73;27;HN;2
27036;Bâlines;170;27130;0.017055741866141;0.85074135074557;407;3.75;27;HN;2
27037;Barc;155;27170;0.014389262227672;0.85640396359238;772;11.52;27;HN;2
27038;Les_Barils;200;27130;0.01432140363474;0.85052803154226;164;9.62;27;HN;2
27039;Barneville-sur-Seine;130;27310;0.014757736571917;0.86183874300794;411;8.77;27;HN;2
27040;Barquet;156;27170;0.014980736781914;0.85600155995168;359;13.93;27;HN;2
27041;La_Barre-en-Ouche;195;27330;0.011606439900269;0.85427077155924;791;17.56;27;HN;2
27042;Barville;171;27230;0.0083824321689303;0.85794566754743;61;2.75;27;HN;2
27043;Les_Baux-de-Breteuil;183;27160;0.014161410071064;0.85313147124489;578;34.22;27;HN;2
27044;Les_Baux-Sainte-Croix;139;27180;0.019184082992981;0.85469740996587;1015;17.07;27;HN;2
27045;Bazincourt-sur-Epte;70;27140;0.030843843331403;0.86065097316176;578;11.05;27;HN;2
27046;Bazoques;175;27230;0.0096041630406392;0.85816384701973;136;6.92;27;HN;2
27047;Beaubray;167;27190;0.015984301185034;0.85366962952217;266;15.43;27;HN;2
27048;Beauficel-en-Lyons;159;27480;0.026577490474015;0.86228961618049;185;7.20;27;HN;2
27049;Beaumesnil;169;27410;0.012362743320041;0.85542951294952;562;12.66;27;HN;2
27050;Beaumontel;90;27170;0.013380863562994;0.85678213246718;715;11.67;27;HN;2
27051;Beaumont-le-Roger;90;27170;0.013565082529914;0.85659304802979;2818;36.57;27;HN;2
27052;Le_Bec-Hellouin;50;27800;0.012605151316482;0.85925953807123;406;9.58;27;HN;2
27053;Le_Bec-Thomas;145;27370;0.01715756408535;0.85928863310614;221;1.34;27;HN;2
27054;Bémécourt;185;27160;0.015276482901561;0.85249151363495;456;17.06;27;HN;2
27055;Bérengeville-la-Campagne;140;27110;0.018670171965191;0.85719419006684;258;9.41;27;HN;2
27056;Bernay;110;27300;0.010457436733009;0.85678699273616;11024;24.15;27;HN;2
27057;Bernienville;137;27180;0.017841140320821;0.85665123809961;246;7.84;27;HN;2
27058;Bernières-sur-Seine;15;27700;0.02342619276207;0.85925467780223;246;6.75;27;HN;2
27059;Bernouville;70;27660;0.029568792541689;0.86024856952106;349;6.07;27;HN;2
27060;Berthenonville;50;27630;0.029011247283913;0.85841598179594;211;5.94;27;HN;2
27061;Berthouville;160;27800;0.011111935618625;0.85834321091915;260;7.59;27;HN;2
27062;Berville-en-Roumois;140;27520;0.014374724072893;0.86035522912271;661;9.24;27;HN;2
27063;Berville-la-Campagne;150;27170;0.015727353993517;0.8556815811467;113;8.69;27;HN;2
27064;Berville-sur-Mer;10;27210;0.0063365226397608;0.86274048935303;431;6.44;27;HN;2
27065;Beuzeville;131;27210;0.0060116820053525;0.86122788043291;3097;23.32;27;HN;2
27066;Bézu-la-Forêt;114;27480;0.02846340591936;0.86232357148438;188;8.93;27;HN;2
27067;Bézu-Saint-Éloi;60;27660;0.029719082212143;0.86035522912271;1170;11.49;27;HN;2
27068;Bois-Anzeray;194;27330;0.011960357364384;0.85391690402939;156;11.77;27;HN;2
27069;Bois-Arnault;205;27250;0.012760293973843;0.85201640569647;628;13.00;27;HN;2
27070;Boisemont;153;27150;0.025976310986255;0.86034064831574;680;13.31;27;HN;2
27071;Le_Bois-Hellain;150;27260;0.0067582986968076;0.86005462481467;158;3.18;27;HN;2
27072;Bois-Jérôme-Saint-Ouen;130;27620;0.026785951488936;0.85703420066436;677;10.44;27;HN;2
27073;Bois-le-Roi;130;27220;0.023498922026965;0.85288905700667;815;5.51;27;HN;2
27074;Boisney;158;27800;0.011446445296296;0.85784872848375;301;5.62;27;HN;2
